SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100635,0,Cash loans,F,N,Y,0,157500.0,238500.0,19120.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-12265,-3078,-373.0,-662,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.6944670296522197,0.7094757062024096,0.0920128093981064,0.0,0.0644,0.9791,0.7144,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0462,0.0555,0.0,0.0,0.0,0.0668,0.9791,0.7256,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0505,0.0578,0.0,0.0,0.0,0.0644,0.9791,0.7182,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.047,0.0565,0.0,0.0,reg oper account,block of flats,0.0436,Panel,No,7.0,0.0,7.0,0.0,-282.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
100636,1,Cash loans,F,N,Y,0,211500.0,1506816.0,49927.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.026392000000000002,-21022,-1539,-3528.0,-4578,,1,1,0,1,1,0,High skill tech staff,1.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,Agriculture,,0.6593816202969812,0.5638350489514956,0.2773,,0.9821,,,0.32,0.2759,0.0,,,,0.2827,,0.0822,0.2826,,0.9821,,,0.3222,0.2759,0.0,,,,0.2945,,0.087,0.28,,0.9821,,,0.32,0.2759,0.0,,,,0.2877,,0.0839,,block of flats,0.2733,Block,No,1.0,0.0,1.0,0.0,-1518.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100637,0,Revolving loans,F,N,Y,0,270000.0,765000.0,38250.0,765000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-22883,-2360,-12685.0,-4236,,1,1,0,1,1,0,Core staff,2.0,1,1,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.9247014845782382,0.7924159339263379,0.7503751495159068,,0.4294,0.9821,0.7552,0.0924,0.64,0.5517,0.3333,0.375,0.1498,,0.6078,,0.0044,,0.4456,0.9821,0.7648,0.0932,0.6445,0.5517,0.3333,0.375,0.1532,,0.6332,,0.0046,,0.4294,0.9821,0.7585,0.0929,0.64,0.5517,0.3333,0.375,0.1524,,0.6187,,0.0044,reg oper account,block of flats,0.5295,Panel,No,0.0,0.0,0.0,0.0,-137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
100638,0,Cash loans,M,Y,Y,0,135000.0,203760.0,20151.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13468,-1401,-4237.0,-4237,2.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,0.27580266231783257,0.32867899642154497,0.6545292802242897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-588.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100639,0,Cash loans,F,N,Y,0,90000.0,158301.0,15552.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-17573,-552,-5059.0,-1120,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,1,1,Self-employed,,0.5097973062616001,0.7295666907060153,0.0825,,0.9757,,,0.0,0.1379,0.1667,,,,0.0648,,,0.084,,0.9757,,,0.0,0.1379,0.1667,,,,0.0675,,,0.0833,,0.9757,,,0.0,0.1379,0.1667,,,,0.066,,,,block of flats,0.0546,"Stone, brick",No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100640,0,Cash loans,F,N,Y,2,157500.0,373311.0,20380.5,283500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,-11887,-2260,-356.0,-4298,,1,1,0,1,0,0,Managers,4.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.7778864376281709,0.5154953751603267,0.1485,0.022,0.999,0.9864,0.0012,0.16,0.069,0.375,0.4167,0.0932,0.116,0.0758,0.0232,0.1934,0.1513,0.0228,0.999,0.9869,0.0012,0.1611,0.069,0.375,0.4167,0.0953,0.1267,0.0789,0.0233,0.2048,0.1499,0.022,0.999,0.9866,0.0012,0.16,0.069,0.375,0.4167,0.0948,0.118,0.0771,0.0233,0.1975,reg oper spec account,block of flats,0.1158,"Stone, brick",No,0.0,0.0,0.0,0.0,-1729.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100641,1,Cash loans,M,N,Y,0,112500.0,254700.0,20250.0,225000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.028663,-11405,-459,-11393.0,-2704,,1,1,0,1,0,0,Security staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Security,,0.07182255085151239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-499.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100642,0,Cash loans,F,N,Y,0,157500.0,1350000.0,47056.5,1350000.0,Unaccompanied,Pensioner,Incomplete higher,Married,House / apartment,0.015221,-21893,365243,-10290.0,-5222,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.468863992531309,0.3025829839057255,,0.0773,0.0839,0.9826,0.762,0.0,0.0,0.1724,0.1667,0.2083,0.0,0.063,0.0677,0.0,0.0,0.0788,0.087,0.9826,0.7713,0.0,0.0,0.1724,0.1667,0.2083,0.0,0.0689,0.0706,0.0,0.0,0.0781,0.0839,0.9826,0.7652,0.0,0.0,0.1724,0.1667,0.2083,0.0,0.0641,0.0689,0.0,0.0,reg oper account,block of flats,0.0533,Panel,No,0.0,0.0,0.0,0.0,-1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100643,0,Cash loans,F,N,Y,0,90000.0,755190.0,29677.5,675000.0,Family,Pensioner,Higher education,Separated,House / apartment,0.003069,-23185,365243,-5791.0,-4102,,1,0,0,1,0,0,,1.0,3,3,MONDAY,15,0,0,0,0,0,0,XNA,0.8923921896666112,0.5871314201734105,0.6144143775673561,0.1619,0.1175,0.9886,,,0.16,0.1379,0.375,,0.1529,,0.0987,,0.004,0.1649,0.122,0.9886,,,0.1611,0.1379,0.375,,0.1563,,0.1029,,0.0042,0.1634,0.1175,0.9886,,,0.16,0.1379,0.375,,0.1555,,0.1005,,0.0041,,block of flats,0.1352,Panel,No,0.0,0.0,0.0,0.0,-920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100644,0,Cash loans,F,Y,Y,2,76500.0,119925.0,13045.5,112500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,-12463,-1631,-2688.0,-3524,0.0,1,1,0,1,1,0,,4.0,2,2,THURSDAY,3,0,0,0,0,0,0,Business Entity Type 3,,0.3738132122821817,0.6430255641096323,0.0082,0.0155,0.9692,,,0.0,0.0345,0.0417,,0.0156,,0.0078,,0.0,0.0084,0.0161,0.9692,,,0.0,0.0345,0.0417,,0.016,,0.0081,,0.0,0.0083,0.0155,0.9692,,,0.0,0.0345,0.0417,,0.0159,,0.0079,,0.0,,block of flats,0.0061,"Stone, brick",No,1.0,0.0,1.0,0.0,-355.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
100645,0,Cash loans,M,Y,N,0,247500.0,900000.0,31887.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-12340,-3334,-4374.0,-4376,2.0,1,1,1,1,0,0,Managers,1.0,2,2,MONDAY,22,0,0,0,0,1,1,Transport: type 4,,0.6541960385792541,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100646,1,Cash loans,M,Y,Y,0,216000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-15152,-298,-1290.0,-974,22.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,6,0,0,0,0,1,1,Business Entity Type 3,,0.4896818497124617,0.4329616670974407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100647,0,Revolving loans,F,N,Y,0,99000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-17142,-1051,-1203.0,-672,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Medicine,,0.6241457248117958,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,14.0,0.0,-733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
100648,0,Cash loans,M,Y,N,0,67500.0,225000.0,11074.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-12749,-1607,-5956.0,-4045,15.0,1,1,0,1,0,0,Core staff,2.0,3,3,WEDNESDAY,15,0,0,0,0,1,1,Agriculture,0.2798943857491423,0.3989098107635719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,-971.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100649,1,Cash loans,F,N,N,2,180000.0,284400.0,13387.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-11653,-4832,-4833.0,-3068,,1,1,0,1,0,0,,4.0,3,3,SUNDAY,14,0,0,0,0,0,0,School,,0.023481994947336274,,0.1103,0.0,0.9781,0.7008,0.0119,0.0,0.1724,0.2083,0.2083,0.0569,0.0866,0.091,0.0154,0.0278,0.1124,0.0,0.9782,0.7125,0.012,0.0,0.1724,0.2083,0.2083,0.0582,0.0946,0.0948,0.0156,0.0294,0.1114,0.0,0.9781,0.7048,0.012,0.0,0.1724,0.2083,0.2083,0.0579,0.0881,0.0926,0.0155,0.0284,reg oper spec account,block of flats,0.0841,"Stone, brick",No,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100650,1,Cash loans,M,N,N,0,135000.0,808650.0,31333.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-16582,-1496,-988.0,-124,,1,1,1,1,1,0,Low-skill Laborers,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.2915178271057489,0.4494478726724428,0.2608559142068693,0.0515,0.0482,0.9816,,,0.08,0.069,0.3333,,0.1104,,0.0691,,0.0405,0.0525,0.05,0.9816,,,0.0806,0.069,0.3333,,0.113,,0.07200000000000001,,0.0429,0.052000000000000005,0.0482,0.9816,,,0.08,0.069,0.3333,,0.1124,,0.0703,,0.0413,,block of flats,0.0603,Panel,No,2.0,0.0,2.0,0.0,-2210.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,2.0
100651,0,Cash loans,F,Y,N,0,157500.0,634482.0,20596.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12838,-2271,-27.0,-1164,10.0,1,1,1,1,1,0,High skill tech staff,2.0,3,2,THURSDAY,10,0,0,0,0,0,0,Medicine,,0.6673994002356698,0.746300213050371,0.2186,0.1529,0.9801,0.728,0.0275,0.16,0.1379,0.3333,0.375,0.1095,0.1765,0.2096,0.0077,0.0183,0.2227,0.1587,0.9801,0.7387,0.0278,0.1611,0.1379,0.3333,0.375,0.112,0.1928,0.2184,0.0078,0.0194,0.2207,0.1529,0.9801,0.7316,0.0277,0.16,0.1379,0.3333,0.375,0.1114,0.1796,0.2134,0.0078,0.0187,reg oper account,block of flats,0.1704,Panel,No,5.0,0.0,5.0,0.0,-1075.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0
100652,0,Cash loans,F,Y,Y,0,130500.0,995562.0,54684.0,922500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-22021,365243,-14183.0,-4596,4.0,1,0,0,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,0.3707959575674975,0.5199181716543826,0.6722428897082422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1196.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100653,0,Cash loans,F,N,Y,1,247500.0,755856.0,38722.5,652500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009656999999999999,-12394,-853,-6408.0,-4913,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 1,0.15363424165228384,0.44985373217606905,0.375711009574066,0.0041,0.0,0.9722,0.6192,0.0,0.0,0.0345,0.0,0.0417,0.0,0.0034,0.0028,0.0,0.0004,0.0042,0.0,0.9722,0.6341,0.0,0.0,0.0345,0.0,0.0417,0.0,0.0037,0.0029,0.0,0.0004,0.0042,0.0,0.9722,0.6243,0.0,0.0,0.0345,0.0,0.0417,0.0,0.0034,0.0028,0.0,0.0004,reg oper spec account,block of flats,0.0022,Block,No,1.0,0.0,1.0,0.0,-613.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100654,0,Cash loans,F,N,Y,2,135000.0,427500.0,19939.5,427500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-11767,-3808,-5836.0,-4195,,1,1,1,1,1,0,,4.0,2,2,WEDNESDAY,12,0,0,0,1,0,1,Trade: type 7,0.4004411452066723,0.6300824720136619,0.2250868621163805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100655,0,Revolving loans,M,N,Y,0,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-19763,-12143,-1928.0,-3302,,1,1,0,1,0,0,Laborers,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,Industry: type 1,,0.5400049346170167,0.28812959991785075,0.1918,0.2134,0.9886,,,0.0,0.2759,0.1667,,,,0.0915,,0.2906,0.1954,0.2215,0.9886,,,0.0,0.2759,0.1667,,,,0.0953,,0.3077,0.1936,0.2134,0.9886,,,0.0,0.2759,0.1667,,,,0.0932,,0.2967,,block of flats,0.1349,Panel,No,0.0,0.0,0.0,0.0,-213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100656,0,Cash loans,F,N,Y,0,54000.0,312768.0,13378.5,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.002042,-20419,365243,-10019.0,-2382,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,XNA,0.7058454256357752,0.4587931618370748,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-694.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100657,0,Cash loans,F,N,N,0,135000.0,414792.0,16357.5,315000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.011656999999999999,-19215,-4556,-7826.0,-2762,,1,1,0,1,0,0,,2.0,1,1,SATURDAY,15,0,0,0,0,0,0,Emergency,,0.6456336382884252,0.7121551551910698,0.1024,0.0965,0.9781,0.7008,0.0148,0.0,0.1952,0.1667,0.2083,0.0,0.0826,0.0884,0.0039,0.0043,0.084,0.0684,0.9782,0.7125,0.0099,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0701,0.0,0.0,0.1041,0.1068,0.9781,0.7048,0.0124,0.0,0.1724,0.1667,0.2083,0.0,0.0838,0.0872,0.0039,0.0053,reg oper account,block of flats,0.0583,"Stone, brick",No,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100658,0,Cash loans,F,N,N,1,189000.0,215640.0,11695.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-8948,-1381,-8890.0,-1561,,1,1,1,1,0,0,Sales staff,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,,0.3614049999129165,0.16441417882990705,0.0825,0.0803,0.9762,0.6736,0.0069,0.0,0.1379,0.1667,0.2083,0.0554,0.0656,0.0623,0.0077,0.0081,0.084,0.0834,0.9762,0.6864,0.0069,0.0,0.1379,0.1667,0.2083,0.0567,0.0716,0.0649,0.0078,0.0085,0.0833,0.0803,0.9762,0.6779999999999999,0.0069,0.0,0.1379,0.1667,0.2083,0.0564,0.0667,0.0634,0.0078,0.0082,reg oper account,block of flats,0.0545,"Stone, brick",No,0.0,0.0,0.0,0.0,-115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100659,0,Cash loans,F,N,Y,0,90000.0,603792.0,19606.5,504000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-18926,-975,-3202.0,-2454,,1,1,1,1,1,0,Core staff,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Kindergarten,0.6415793811414845,0.5883130118952762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100660,0,Revolving loans,M,N,Y,2,234000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.011656999999999999,-14739,-1854,-6542.0,-4700,,1,1,0,1,0,0,Sales staff,4.0,1,1,MONDAY,9,0,0,0,0,0,0,Self-employed,0.6518445294226316,0.7925094420029568,0.4206109640437848,0.101,0.1045,0.9762,,,0.0,0.1724,0.1667,,0.0,,0.0,,0.0057,0.1029,0.1084,0.9762,,,0.0,0.1724,0.1667,,0.0,,0.0,,0.0061,0.102,0.1045,0.9762,,,0.0,0.1724,0.1667,,0.0,,0.0,,0.0059,,block of flats,0.065,"Stone, brick",No,0.0,0.0,0.0,0.0,-338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
100661,0,Cash loans,M,Y,Y,0,202500.0,808650.0,31464.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0031219999999999998,-12520,-3871,-1116.0,-1296,2.0,1,1,0,1,1,0,Managers,2.0,3,3,SATURDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.6610936096863835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-1606.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100662,0,Cash loans,F,N,Y,0,67500.0,152685.0,7924.5,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009656999999999999,-16848,-362,-209.0,-396,,1,1,0,1,0,1,Sales staff,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Industry: type 4,0.4199981060155127,0.5520163868600351,0.6109913280868294,0.0598,0.0676,0.9767,,,0.0,0.1034,0.1667,,0.154,,0.0574,,0.0069,0.0609,0.0702,0.9767,,,0.0,0.1034,0.1667,,0.1575,,0.0598,,0.0073,0.0604,0.0676,0.9767,,,0.0,0.1034,0.1667,,0.1567,,0.0584,,0.006999999999999999,,block of flats,0.0601,Panel,No,0.0,0.0,0.0,0.0,-1057.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100663,0,Cash loans,F,N,Y,0,112500.0,254700.0,17149.5,225000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-17426,-2415,-2517.0,-973,,1,1,1,1,1,0,Medicine staff,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Medicine,,0.5193777847845769,0.25259869783397665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-2498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100664,0,Cash loans,M,Y,Y,0,87750.0,314100.0,11767.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-20092,-437,-1820.0,-2669,11.0,1,1,1,1,0,0,Drivers,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,School,,0.633876597341991,0.7789040389824382,0.1392,0.1238,0.9836,0.7756,0.0099,0.0,0.3103,0.1667,0.2083,0.1273,0.1126,0.07200000000000001,0.0039,0.0057,0.1418,0.1285,0.9836,0.7844,0.01,0.0,0.3103,0.1667,0.2083,0.1302,0.123,0.075,0.0039,0.006,0.1405,0.1238,0.9836,0.7786,0.0099,0.0,0.3103,0.1667,0.2083,0.1295,0.1146,0.0733,0.0039,0.0058,reg oper account,block of flats,0.0959,"Stone, brick",No,1.0,0.0,1.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100665,0,Revolving loans,F,N,Y,2,112500.0,270000.0,13500.0,270000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00823,-7766,-504,-354.0,-457,,1,1,0,1,0,0,Cooking staff,4.0,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.15515528264747824,0.2697079967746809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
